210,0.0786485581833252,0.07103539777500978,0.08197304155833081,0.09225245073333403,0.007855804503526628,0.012723654593598019,0.009616471153770711,0.02636183835594132
220,0.1007653760500034,0.05322414604167989,0.05750579288333029,0.10350958598334425,0.028212433446549855,0.005150664850736768,0.001912762106114179,0.029746280700160208
230,0.11208374724165726,0.06364392196665752,0.07496762828333584,0.09442541428333395,0.017103619719835088,0.0007516223432259551,0.007411710113090848,0.0006394007375672047
240,0.10586174059999394,0.07193729151665594,0.07676689294166862,0.11012111625833161,0.0014553947661044534,0.003028504607164195,0.0037561792925643097,0.006738948939146211
250,0.13069214821665961,0.08639315668333437,0.10808365618333178,0.12548853640001498,0.01534665066133882,0.006765592476552583,0.0064586609875868185,0.006015626397055818
260,0.13210181302501192,0.09212610934168121,0.10593426744167118,0.1425259373583382,0.0054633623823871005,0.0042805200397304215,0.002404705686570448,0.03820829692055186
270,0.14547605359165722,0.10174475151666229,0.13974806319167785,0.14511733661666615,0.0046851634359190006,0.0044062856535690325,0.01838707672958781,0.00732059153887003
280,0.15262906784999664,0.09167995175832859,0.09535969881666612,0.1517043915416707,0.003024636792258851,0.0010440984514275648,0.0006055622474493471,0.0023204298913089287
290,0.1616236225499961,0.1198491189416624,0.12822363302500434,0.17039860204166266,0.0013193766947538724,0.01265058026277616,0.013226607314137117,0.005751786723250703
300,0.18578109739999796,0.10844784827500008,0.1173235571749956,0.18403400770834347,0.0032915710692824366,0.003704305629003361,0.009763508656052624,0.005546360273137045
310,0.20172203601665992,0.12539030392500383,0.12989727734999781,0.19943388559166428,0.0037200837548364393,0.0003166967859135802,0.0005920697001396295,0.0031995580532834544
320,0.20259549264165647,0.13123631789166365,0.13563731941665844,0.20702242131665874,0.0070100759576367305,0.004360029893876621,0.005966334655835005,0.005738828654710106
330,0.22593074635833546,0.1349370426666686,0.16064060638333708,0.22506267430001878,0.004170237165154326,0.0035606421633499466,0.002161883899931942,0.0025548827387099357
340,0.2424311494083213,0.1493111718083355,0.16000526634166665,0.25617301542498955,0.0006906031091401377,0.0025642993300227512,0.00589583519389892,0.011579178466690532
350,0.2672923242083395,0.1652589908250017,0.17473702904166355,0.25455801906667447,0.014669921269630827,0.007819011594023532,0.005362807291220828,0.003180914293127585
360,0.2679740938333377,0.16951055209998836,0.18152607847500804,0.2712575940416551,0.0026727928806808215,0.0012669601180602277,0.002865254027454382,0.003286870571504354
370,0.2748863936333312,0.1605139523916629,0.16714907069165294,0.28528954688332914,0.0022793736696145846,0.0063729388022123875,0.005525839779625079,0.011830656670739724
380,0.3057389980583366,0.16018946099998935,0.168759502233335,0.3396058836833315,0.0030025538790191503,0.002627595011754592,0.002047363875024145,0.016940282678831263
390,0.33109159235832525,0.21807238061667253,0.23599687861665186,0.3326614981333326,0.0051879854824133965,0.003118893685810272,0.0029177935284226335,0.008455912128780241
400,0.3494530387416641,0.2088645317416573,0.1963524061749922,0.3448039235999885,0.009103368613656617,0.010612387593092614,0.0020452248826248634,0.004458053926605299
410,0.36553449310833913,0.21114454633332871,0.25221494109998727,0.37145617201667847,0.007772432425423135,0.023578216594509614,0.010233636167665624,0.011593116521200195
420,0.38433085772500514,0.1906230669333354,0.20319621129167442,0.38216910005833143,0.002864840647664438,0.01668158629776255,0.006290291131060653,0.00457084570675908
430,0.39435250650831977,0.2093166648666738,0.21970431108334196,0.3981199856416728,0.005038766380048549,0.0030743764692654687,0.002894792455948774,0.0215842158716191
440,0.4208590268999994,0.22756956324165759,0.273614303008344,0.4240186800666606,0.0036359573605517165,0.007546920712132901,0.009351366370331175,0.016256915387806714
450,0.4480527095916614,0.21137474562500905,0.21414294956665195,0.45474811393334374,0.02028133176223515,0.015936433343112212,0.01202161305397016,0.022766281444231918
460,0.46354914607500936,0.2545717092666564,0.2880192046583261,0.45072407192500724,0.013679080255614968,0.004417580321480353,0.015121581214367115,0.006711912915882272
470,0.4867923249916734,0.28074216974166577,0.2871799144250114,0.4836130448916644,0.010064434054793955,0.019287953850071017,0.0016607092415718186,0.009108125509434357
480,0.4957484498583275,0.2669741014916705,0.2742391274250091,0.487618920975001,0.01708097097510452,0.019627137867258452,0.002926167731568416,0.008757511541408386
490,0.5545846313583372,0.26704631039999643,0.2849608734500028,0.5308335347166652,0.017021331072985032,0.004158743698721016,0.004857193712917615,0.00754047563084298
500,0.5487611294250124,0.29537886570834265,0.3121982058916804,0.5527680090083246,0.00944734598270917,0.004174154462475363,0.0031081010615461977,0.012789865577513314
510,0.5965747337333142,0.30756415769166473,0.36696484915833033,0.6095792189666857,0.012615491728628334,0.022158536530230998,0.004276893964605043,0.0444941652658531
520,0.6085629619750156,0.3284159729000294,0.2994668139249825,0.5898819254166786,0.021061579617559858,0.020149753650072457,0.002500918330520944,0.05836451446277498
530,0.600964833533332,0.3230006291083554,0.31604340243331236,0.6032042184333326,0.01611278609090958,0.008285592569036864,0.0016030753620231177,0.020990851078505707
